sim_id,SiSiSi_epsilon,SiSiSi_sigma,SiSiSi_a,SiSiSi_lambda,SiSiSi_gamma,SiSiSi_costheta0,SiSiSi_A,SiSiSi_B,SiSiSi_p,SiSiSi_q,SiSiSi_tol,reason
23.0,2.11861522174,2.45671054562,1.86450384668,26.9298155626,1.91865696566,-0.3333333333333333,9.19998569668,0.71543079649,4.0,0.0,0.0,PypospackTaskManagerError: simulation time exceeded
24.0,2.17338254177,2.83022752658,1.97137408159,31.9428380833,1.70688657518,-0.3333333333333333,16.1294961953,0.677356407893,4.0,0.0,0.0,PypospackTaskManagerError: simulation time exceeded
25.0,2.10055791844,2.97376078735,1.89418381137,27.6150896419,1.85194569234,-0.3333333333333333,14.2862492567,0.681954715451,4.0,0.0,0.0,PypospackTaskManagerError: simulation time exceeded
26.0,2.1942187915,2.58009915077,1.89711627467,25.7850236827,1.83870206296,-0.3333333333333333,15.5756701234,0.667982617691,4.0,0.0,0.0,PypospackTaskManagerError: simulation time exceeded
27.0,2.12237368538,2.79278413171,1.87249471413,24.4806984811,1.79174142555,-0.3333333333333333,17.4704446787,0.619135809493,4.0,0.0,0.0,PypospackTaskManagerError: simulation time exceeded
28.0,2.19019146591,2.31296749771,1.8734320258,27.0230424726,1.87346344448,-0.3333333333333333,16.7032167562,0.64504239666,4.0,0.0,0.0,PypospackTaskManagerError: simulation time exceeded
29.0,2.1059512446,2.98191589651,1.73128787345,23.1698252406,1.68692327365,-0.3333333333333333,19.7106469651,0.549618045361,4.0,0.0,0.0,PypospackTaskManagerError: simulation time exceeded
30.0,2.15830859484,2.37307314728,1.99903825148,26.5444154688,1.74245872207,-0.3333333333333333,18.1477588796,0.739848187958,4.0,0.0,0.0,PypospackTaskManagerError: simulation time exceeded
31.0,2.11107254331,2.68460854312,1.87973581895,21.9749070509,1.89574592529,-0.3333333333333333,13.0625997022,0.557141169483,4.0,0.0,0.0,PypospackTaskManagerError: simulation time exceeded
32.0,2.1970823218,2.63016665705,1.93613596312,30.7150858048,1.70467920529,-0.3333333333333333,12.8935305437,0.546524660133,4.0,0.0,0.0,PypospackTaskManagerError: simulation time exceeded
33.0,2.17765012259,2.67166564494,1.99375952829,22.5128668341,1.91778412129,-0.3333333333333333,7.83044056483,0.739842038423,4.0,0.0,0.0,PypospackTaskManagerError: simulation time exceeded
34.0,2.16512541249,2.98226405464,1.78459362155,20.9133439112,1.93135413545,-0.3333333333333333,19.2733648278,0.543900090696,4.0,0.0,0.0,PypospackTaskManagerError: simulation time exceeded
35.0,2.19993996161,2.94926078972,1.8618692388,22.274533563,1.51730235746,-0.3333333333333333,16.3790298686,0.528783625241,4.0,0.0,0.0,PypospackTaskManagerError: simulation time exceeded
36.0,2.15335688334,2.58648088391,1.9948138038,26.0924017047,1.80418016309,-0.3333333333333333,16.9464212638,0.894128779906,4.0,0.0,0.0,PypospackTaskManagerError: simulation time exceeded
37.0,2.19949128676,2.42937116965,1.92298273946,25.0093405382,1.86893614458,-0.3333333333333333,13.237449398,0.726290475452,4.0,0.0,0.0,PypospackTaskManagerError: simulation time exceeded
38.0,2.14680595544,2.540699506,1.94252434117,27.1334064018,1.67346277406,-0.3333333333333333,11.1697110278,0.519556209794,4.0,0.0,0.0,PypospackTaskManagerError: simulation time exceeded
39.0,2.12503466632,2.68872694932,1.83004290472,24.9321998053,1.73380744737,-0.3333333333333333,18.189243864,0.632635713415,4.0,0.0,0.0,PypospackTaskManagerError: simulation time exceeded
40.0,2.19111594466,2.21953414016,1.99376501819,25.9270681236,1.98374712066,-0.3333333333333333,11.3165301975,0.961197722173,4.0,0.0,0.0,PypospackTaskManagerError: simulation time exceeded
41.0,2.15289091388,2.66874804532,1.77118888788,20.3306628865,1.98649930626,-0.3333333333333333,13.9437048917,0.699032682357,4.0,0.0,0.0,PypospackTaskManagerError: simulation time exceeded
42.0,2.19158200853,2.85548958637,1.68219551683,26.0865134082,1.96626134409,-0.3333333333333333,7.61370147423,0.53479223545,4.0,0.0,0.0,PypospackTaskManagerError: simulation time exceeded
43.0,2.18171476321,2.40549078426,1.92503778657,26.2687018114,1.82859784097,-0.3333333333333333,16.052625082,0.655069978177,4.0,0.0,0.0,PypospackTaskManagerError: simulation time exceeded
44.0,2.19709229084,2.46506954839,1.90173928404,20.7187773535,1.93462312536,-0.3333333333333333,6.01288205483,0.576223705898,4.0,0.0,0.0,PypospackTaskManagerError: simulation time exceeded
45.0,2.13402530331,2.80780233861,1.88967367311,21.6460642507,1.93008146665,-0.3333333333333333,9.56438491505,0.657381305829,4.0,0.0,0.0,PypospackTaskManagerError: simulation time exceeded
46.0,2.17925811609,2.73328162726,1.91318783379,29.7349366081,1.75892559283,-0.3333333333333333,19.1532723578,0.597205293831,4.0,0.0,0.0,PypospackTaskManagerError: simulation time exceeded
47.0,2.10549359245,2.69812029508,1.83454830649,24.0156390586,1.48558142135,-0.3333333333333333,15.5614939921,0.676424568445,4.0,0.0,0.0,PypospackTaskManagerError: simulation time exceeded
48.0,2.18828202385,2.20910248143,1.97519038375,22.8809796977,1.71235558886,-0.3333333333333333,19.8076900578,0.828858892014,4.0,0.0,0.0,PypospackTaskManagerError: simulation time exceeded
1000000.0,2.1771714462185665,0.9704340551000595,2.1437366540019163,26.400471632162375,1.7717865947665363,-0.3333333333333333,-4.218300744503083,0.855392349387201,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
1000001.0,2.124148509437389,1.4572764612244706,1.961665496598983,40.05553577146294,1.2319650710312047,-0.3333333333333333,-6.748335115980093,0.5748624563954409,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
1000002.0,2.2143944123886565,1.9155831671726815,1.7920615812679948,22.5542355042205,1.5585878837529088,-0.3333333333333333,-0.3309140423145909,0.5179317374702531,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
1000003.0,2.1104977307134027,1.8543959867274895,2.1135102101547596,28.673507757688075,1.729395689892739,-0.3333333333333333,-0.3316701419759296,0.8893257079013038,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
1000004.0,2.135885688151237,1.260362594048977,2.0177273707243377,35.40683124378,2.4626692880433816,-0.3333333333333333,-2.1611622208281265,0.595426560553261,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
1000005.0,2.1778197313406857,2.6653908936422557,1.843411146555218,22.831937423895724,1.988821803213695,-0.3333333333333333,12.866639007922103,0.849962900978249,4.0,0.0,0.0,PypospackTaskManagerError: simulation time exceeded
1000006.0,2.2421689359041785,1.6604926543833707,1.918962108853369,23.158200559725906,1.6141143903916104,-0.3333333333333333,-0.12393679438110539,0.657310633246045,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
1000007.0,2.2330134630800287,3.0416570049616403,1.8769268523243452,22.993451324995355,1.0653916616467043,-0.3333333333333333,-0.2822186658548418,0.5441120450416864,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
1000008.0,2.239565284526506,2.438105141697279,2.2116823646037256,24.340184936225636,0.5060664667646807,-0.3333333333333333,-1.6677801438626902,0.671793910951219,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
1000009.0,2.118931494791414,2.187588856108073,2.128577627067393,26.760144581425877,0.3913241060285283,-0.3333333333333333,-2.774575830828044,1.0274134368465708,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
1000010.0,2.1669901666651117,3.039661977360934,1.9203301323658146,29.796216305433305,1.6711284334555156,-0.3333333333333333,-1.5650072185497272,0.6691415319154026,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
1000011.0,2.171954613658147,2.717568388304908,1.906107950339893,25.026106360869797,1.6421141055072959,-0.3333333333333333,-3.9450214320610737,0.2307365317868496,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
1000012.0,2.1908079169548675,3.107293659684741,2.0664904940657847,11.531354236529655,1.2465374292869007,-0.3333333333333333,-1.0676697055127926,0.740934782894529,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
1000013.0,2.093505468557344,0.852076204984842,1.7292183996202701,22.856289424285052,1.087423130595456,-0.3333333333333333,-0.8018570563278988,0.5106088488842728,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
1000014.0,2.1381328404024575,1.1299203482057378,1.7775504960424324,27.954659890348964,1.9251117533517796,-0.3333333333333333,-0.4531672197746168,0.6161004323856619,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
1000015.0,2.208330753725585,0.9376671583968167,1.9274446559824001,34.908719829445225,1.362084031033064,-0.3333333333333333,-4.1005797530381525,0.5749796647527377,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
1000016.0,2.1925416261605197,2.817225516785102,1.888931837001759,14.743222689025288,2.0311727158728603,-0.3333333333333333,17.150220791010298,0.9441746775669506,4.0,0.0,0.0,PypospackTaskManagerError: simulation time exceeded
1000017.0,2.1825685067440332,2.041911427439714,2.0443978599924213,27.47956915001543,1.9102947416091607,-0.3333333333333333,-1.8707569981888152,0.4792548007254848,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
1000018.0,2.1845846204348347,1.4354679133647554,1.6593695402524948,31.56496457140006,1.049796342788896,-0.3333333333333333,-0.7939079081437805,0.31592994601122637,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
1000019.0,2.167792118624455,3.2119409925031976,1.9195420885016397,19.756183220765084,2.0272493807473895,-0.3333333333333333,-0.9788062322722517,0.50531262464364,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
1000020.0,2.1388760989001145,1.2188545210200619,1.8442234709443328,29.60647718977385,1.9521600610333012,-0.3333333333333333,-1.2737628162166343,0.7784810941443279,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
1000021.0,2.085990012522868,1.760509299651686,1.4059185023084788,30.8676334108077,1.9399367132667493,-0.3333333333333333,15.508761539200579,0.010483950206001458,4.0,0.0,0.0,PypospackTaskManagerError: simulation time exceeded
1000022.0,2.141629433154306,0.7786120993461461,2.3443586509790517,34.69562926617032,1.3492591290675564,-0.3333333333333333,-4.156856251008392,0.8245332370885339,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
1000023.0,2.1597292404142525,1.9097029893808106,2.099450262404784,21.808417953160706,1.014789325854058,-0.3333333333333333,-0.2619062611733227,0.38487083608644107,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
1000024.0,2.112774003559935,1.802963695351239,2.3326129517832594,27.42717320334801,1.1487671880148271,-0.3333333333333333,-2.292653349107608,1.2471778242930966,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
1000025.0,2.122531000055036,1.7321735398554228,1.8190026099690841,27.25468133558487,2.1229459427197575,-0.3333333333333333,-0.971078852779721,0.49224089142913063,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
1000026.0,2.1062131202231096,2.4682952972299415,1.9099386766397886,27.654430747801598,1.3739050599680325,-0.3333333333333333,-0.4390599592966904,0.3039252393012422,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
1000027.0,2.1778821597317974,1.7314870492529215,2.004958832567706,20.275746980555336,1.417445266589966,-0.3333333333333333,-2.9573555717333537,0.512083054703843,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
1000028.0,2.0718584544765384,1.5486001001370158,2.010378745769448,35.13103037825242,1.0361612177045343,-0.3333333333333333,-1.1134803254184291,0.7723899538276645,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
1000029.0,2.1546137449620093,2.5525343411089163,2.047731248399376,18.042089665185106,1.2658708672375416,-0.3333333333333333,-1.1356789626065833,0.4293868310653789,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
1000030.0,2.0928673289308857,2.049889262207736,2.077596652437042,26.36015836605858,2.132445177391059,-0.3333333333333333,-2.383884541957224,1.0151588007122623,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
1000031.0,2.1159388451286927,1.41337002689168,2.35252762439103,25.80097856598885,1.68427580904421,-0.3333333333333333,-3.4123057814279996,0.8907155726823293,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
1000032.0,2.13312375285106,2.569063948031815,1.9022483199993954,19.752503590437367,1.9909029732037613,-0.3333333333333333,-0.31930840787941595,0.28540824603189513,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
1000033.0,2.0968766595028057,3.225706136912672,1.9119756950890547,25.838489874491323,1.0597362793753302,-0.3333333333333333,-0.07184246766813551,0.5240498652666049,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
1000034.0,2.1085170084537386,2.435358161650681,2.1524835844215695,34.82649003744453,1.9949029083304302,-0.3333333333333333,-1.4822271018984123,0.7157102814326513,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
1000035.0,2.127608761784775,1.1592499719642393,1.955771039222725,21.964841030761455,0.4978982955235204,-0.3333333333333333,-0.25195910418560263,0.542287618822048,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
1000036.0,2.1827983133150046,3.5107333373959544,1.8120320344613157,30.25679424085305,1.735104935411505,-0.3333333333333333,-2.8269253726922887,0.261890402161625,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
1000037.0,2.2133622843053025,1.316769978989764,2.1105332842188673,29.44726480587253,1.2839221869716122,-0.3333333333333333,-2.102841625461747,0.7764941233708944,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
1000038.0,2.03947182876053,1.4830344423276893,1.97933647998516,29.473284268047223,1.7500317017113527,-0.3333333333333333,-1.7838686197669258,0.7122479037558754,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
1000039.0,2.062358623757529,1.9102121395064775,2.0435514801580275,23.78754140185204,0.8098334901156726,-0.3333333333333333,-3.44344318491806,0.7706353151645235,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
1000040.0,2.1577318796682854,1.8131884376036853,2.1635713026347863,25.646846775846107,1.840769687285224,-0.3333333333333333,-1.2667811893665437,0.6378654756303654,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
1000041.0,2.184939757807734,1.9405371811559406,1.5440035592148804,30.590527057546172,0.5533449643757098,-0.3333333333333333,7.36863462287727,-0.07401881028471258,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
1000042.0,2.079381037512243,1.7770259161604431,1.6514058423124471,17.65424734755044,1.1894574801517002,-0.3333333333333333,-0.2420378433668997,0.42785837766059576,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
1000043.0,2.1160906926534304,2.9424548730243663,2.0804519023077077,21.046248190693145,1.7418002633046474,-0.3333333333333333,-1.008377425538173,1.11304516651009,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
1000044.0,2.1575954632308996,1.0364469438560153,2.0899894395933436,28.48335816601815,0.9045309034191984,-0.3333333333333333,-1.4365620922153184,0.7682011332350128,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
1000045.0,2.100590063919047,3.249004370871371,2.315438188648202,20.10982452560377,2.0754448593806973,-0.3333333333333333,-5.575989631741003,1.1775318328958557,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
1000046.0,2.130640366302695,2.7495877852054877,1.9386942022752802,34.5651452518755,1.0486970419994348,-0.3333333333333333,-0.13251008609622694,0.8307347273376245,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
1000047.0,2.2628872746727553,2.469483158728851,1.990454254197956,22.176221713193904,1.042534783020372,-0.3333333333333333,-2.2221503164589027,0.5451978541950254,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
1000048.0,2.1457336877152415,2.6596893297576427,1.9946597302987787,20.774596856490575,1.9468194391488858,-0.3333333333333333,-2.8257346346164143,0.9294040595919346,4.0,0.0,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
